channel,longitude,latitude,elevation
4341,17.795192,42.708977,0.0
4342,17.795112,42.708946,0.0
4343,17.79503,42.708919,0.0
4344,17.794948,42.708893,0.0
4345,17.794865,42.708867,0.0
4346,17.794783,42.708841,0.0
4347,17.794699,42.708817,0.0
4348,17.794615,42.708794,0.0
4349,17.794532,42.708768,0.0
4350,17.794448,42.708746,0.0
4351,17.794367,42.708717,0.0
4352,17.794282,42.708695,0.0
4353,17.794198,42.708672,0.0
4354,17.794114,42.708648,0.0
4355,17.794031,42.708624,0.0
4356,17.793947,42.7086,0.0
4357,17.793865,42.708574,0.0
4358,17.79378,42.708552,0.0
4359,17.793698,42.708526,0.0
4360,17.793615,42.708499,0.0
4361,17.79353,42.708478,0.0
4362,17.793447,42.708453,0.0
4363,17.793363,42.708429,0.0
4364,17.79328,42.708405,0.0
4365,17.793196,42.70838,0.0
4366,17.793112,42.708358,0.0
4367,17.793027,42.708335,0.0
4368,17.792943,42.708313,0.0
4369,17.792858,42.708291,0.0
4370,17.792773,42.70827,0.0
4371,17.792689,42.708248,0.0
4372,17.792607,42.708221,0.0
4373,17.792523,42.708197,0.0
4374,17.792439,42.708175,0.0
4375,17.792354,42.708154,0.0
4376,17.79227,42.708131,0.0
4377,17.792184,42.70811,0.0
4378,17.792102,42.708083,0.0
4379,17.79202,42.708057,0.0
4380,17.791939,42.708028,0.0
4381,17.791856,42.708003,0.0
4382,17.791776,42.707973,0.0
4383,17.791696,42.707943,0.0
4384,17.791615,42.707915,0.0
4385,17.791534,42.707886,0.0
4386,17.791451,42.707859,0.0
4387,17.791371,42.70783,0.0
4388,17.791289,42.707803,0.0
4389,17.791211,42.707772,0.0
4390,17.791131,42.707742,0.0
4391,17.791052,42.707711,0.0
4392,17.790969,42.707685,0.0
4393,17.790889,42.707656,0.0
4394,17.790807,42.707628,0.0
4395,17.790725,42.707601,0.0
4396,17.790642,42.707576,0.0
4397,17.790562,42.707546,0.0
4398,17.790481,42.707518,0.0
4399,17.790396,42.707497,0.0
4400,17.790312,42.707472,0.0
4401,17.790228,42.707448,0.0
4402,17.790143,42.707429,0.0
4403,17.790058,42.707407,0.0
4404,17.789973,42.707386,0.0
4405,17.789887,42.707365,0.0
4406,17.789802,42.707345,0.0
4407,17.789717,42.707324,0.0
4408,17.789631,42.707306,0.0
4409,17.789544,42.707287,0.0
4410,17.789459,42.707268,0.0
4411,17.789376,42.707243,0.0
4412,17.78929,42.707222,0.0
4413,17.789207,42.707198,0.0
4414,17.789121,42.70718,0.0
4415,17.789036,42.707157,0.0
4416,17.788951,42.707135,0.0
4417,17.788867,42.707113,0.0
4418,17.788781,42.707093,0.0
4419,17.788698,42.707069,0.0
4420,17.788614,42.707045,0.0
4421,17.788529,42.707024,0.0
4422,17.788444,42.707001,0.0
4423,17.788361,42.706977,0.0
4424,17.788277,42.706952,0.0
4425,17.788191,42.706933,0.0
4426,17.788107,42.70691,0.0
4427,17.788024,42.706886,0.0
4428,17.787947,42.706853,0.0
4429,17.787865,42.706828,0.0
4430,17.787781,42.706803,0.0
4431,17.787697,42.706781,0.0
4432,17.787612,42.70676,0.0
4433,17.787527,42.706739,0.0
4434,17.787443,42.706715,0.0
4435,17.787368,42.70668,0.0
4436,17.787283,42.706659,0.0
4437,17.787199,42.706634,0.0
4438,17.787118,42.706606,0.0
4439,17.787036,42.706579,0.0
4440,17.78695,42.706563,0.0
4441,17.786867,42.706537,0.0
4442,17.786788,42.706506,0.0
4443,17.786704,42.706484,0.0
4444,17.786618,42.706463,0.0
4445,17.786541,42.706431,0.0
4446,17.78646,42.706403,0.0
4447,17.786377,42.706378,0.0
4448,17.786296,42.70635,0.0
4449,17.786212,42.706327,0.0
4450,17.786134,42.706294,0.0
4451,17.786052,42.706268,0.0
4452,17.785972,42.706237,0.0
4453,17.785889,42.706212,0.0
4454,17.785805,42.70619,0.0
4455,17.785725,42.70616,0.0
4456,17.785643,42.706134,0.0
4457,17.785559,42.706111,0.0
4458,17.785473,42.706092,0.0
4459,17.785389,42.706068,0.0
4460,17.785303,42.706049,0.0
4461,17.78522,42.706025,0.0
4462,17.785135,42.706004,0.0
4463,17.785052,42.70598,0.0
4464,17.784965,42.705963,0.0
4465,17.784879,42.705947,0.0
4466,17.784797,42.705921,0.0
4467,17.78471,42.705905,0.0
4468,17.784624,42.705885,0.0
4469,17.784539,42.705864,0.0
4470,17.784462,42.705832,0.0
4471,17.784376,42.705812,0.0
4472,17.784291,42.705791,0.0
4473,17.784204,42.705777,0.0
4474,17.784119,42.705756,0.0
4475,17.784036,42.70573,0.0
4476,17.783954,42.705705,0.0
4477,17.783871,42.705681,0.0
4478,17.783792,42.705652,0.0
4479,17.783706,42.705632,0.0
4480,17.78362,42.705612,0.0
4481,17.783537,42.705588,0.0
4482,17.783452,42.705567,0.0
4483,17.78337,42.70554,0.0
4484,17.783289,42.705515,0.0
4485,17.783205,42.705493,0.0
4486,17.783125,42.705464,0.0
4487,17.783039,42.705443,0.0
4488,17.782962,42.705412,0.0
4489,17.782882,42.705382,0.0
4490,17.782803,42.705352,0.0
4491,17.782721,42.705324,0.0
4492,17.782639,42.705297,0.0
4493,17.782557,42.70527,0.0
4494,17.782475,42.705243,0.0
4495,17.782394,42.705214,0.0
4496,17.782312,42.705188,0.0
4497,17.78223,42.705161,0.0
4498,17.782147,42.705135,0.0
4499,17.782063,42.705112,0.0
4500,17.781978,42.705091,0.0
4501,17.781894,42.705067,0.0
4502,17.781809,42.705046,0.0
4503,17.781723,42.705029,0.0
4504,17.781637,42.705011,0.0
4505,17.781553,42.704989,0.0
4506,17.781468,42.704967,0.0
4507,17.781387,42.70494,0.0
4508,17.781301,42.704921,0.0
4509,17.781218,42.704896,0.0
4510,17.78114,42.704864,0.0
4511,17.781055,42.704849,0.0
4512,17.780969,42.704828,0.0
4513,17.780892,42.704795,0.0
4514,17.78081,42.704768,0.0
4515,17.780727,42.704742,0.0
4516,17.780645,42.704716,0.0
4517,17.780563,42.704691,0.0
4518,17.780479,42.704667,0.0
4519,17.780395,42.704645,0.0
4520,17.780314,42.704615,0.0
4521,17.780231,42.70459,0.0
4522,17.780149,42.704564,0.0
4523,17.780068,42.704535,0.0
4524,17.779989,42.704503,0.0
4525,17.779908,42.704475,0.0
4526,17.779829,42.704443,0.0
4527,17.779749,42.704414,0.0
4528,17.77967,42.704382,0.0
4529,17.779591,42.704352,0.0
4530,17.779516,42.704317,0.0
4531,17.779435,42.704287,0.0
4532,17.779354,42.704259,0.0
4533,17.779279,42.704223,0.0
4534,17.779196,42.704197,0.0
4535,17.779122,42.704161,0.0
4536,17.779041,42.704131,0.0
4537,17.778958,42.704106,0.0
4538,17.778877,42.704078,0.0
4539,17.778793,42.704054,0.0
4540,17.778708,42.704033,0.0
4541,17.778623,42.704012,0.0
4542,17.778535,42.703999,0.0
4543,17.778456,42.703971,0.0
4544,17.77837,42.703954,0.0
4545,17.778282,42.70394,0.0
4546,17.778201,42.703913,0.0
4547,17.778114,42.703896,0.0
4548,17.778027,42.703878,0.0
4549,17.777942,42.703858,0.0
4550,17.777855,42.703843,0.0
4551,17.77777,42.703823,0.0
4552,17.777685,42.703802,0.0
4553,17.777599,42.703786,0.0
4554,17.777524,42.70375,0.0
4555,17.777436,42.703741,0.0
4556,17.777351,42.70372,0.0
4557,17.777266,42.703702,0.0
4558,17.777186,42.703673,0.0
4559,17.7771,42.703653,0.0
4560,17.777016,42.70363,0.0
4561,17.776933,42.703605,0.0
4562,17.776849,42.703583,0.0
4563,17.776764,42.703562,0.0
4564,17.776689,42.703527,0.0
4565,17.776607,42.7035,0.0
4566,17.776524,42.703474,0.0
4567,17.77644,42.70345,0.0
4568,17.776357,42.703425,0.0
4569,17.776274,42.7034,0.0
4570,17.776189,42.70338,0.0
4571,17.776109,42.70335,0.0
4572,17.776031,42.703318,0.0
4573,17.77595,42.703289,0.0
4574,17.775867,42.703264,0.0
4575,17.775783,42.703241,0.0
4576,17.7757,42.703216,0.0
4577,17.77562,42.703187,0.0
4578,17.775537,42.703161,0.0
4579,17.775452,42.70314,0.0
4580,17.775367,42.703119,0.0
4581,17.775281,42.7031,0.0
4582,17.775195,42.70308,0.0
4583,17.77511,42.703059,0.0
4584,17.775025,42.703038,0.0
4585,17.774938,42.703021,0.0
4586,17.774853,42.702999,0.0
4587,17.774766,42.702984,0.0
4588,17.774685,42.702959,0.0
4589,17.774602,42.702935,0.0
4590,17.774517,42.702913,0.0
4591,17.774432,42.702892,0.0
4592,17.774346,42.702871,0.0
4593,17.774261,42.70285,0.0
4594,17.774176,42.70283,0.0
4595,17.77409,42.702809,0.0
4596,17.774004,42.70279,0.0
4597,17.773921,42.702766,0.0
4598,17.773836,42.702744,0.0
4599,17.773752,42.702721,0.0
4600,17.773666,42.702701,0.0
4601,17.773585,42.702673,0.0
4602,17.773503,42.702646,0.0
4603,17.773419,42.702623,0.0
4604,17.773339,42.702593,0.0
4605,17.773256,42.702568,0.0
4606,17.773174,42.702542,0.0
4607,17.773091,42.702516,0.0
4608,17.773008,42.702491,0.0
4609,17.772926,42.702464,0.0
4610,17.772841,42.702442,0.0
4611,17.772764,42.702409,0.0
4612,17.772681,42.702383,0.0
4613,17.772598,42.702357,0.0
4614,17.772516,42.702331,0.0
4615,17.772434,42.702304,0.0
4616,17.77235,42.702282,0.0
4617,17.772266,42.702257,0.0
4618,17.772182,42.702235,0.0
4619,17.772099,42.70221,0.0
4620,17.772015,42.702186,0.0
4621,17.771929,42.702168,0.0
4622,17.771845,42.702143,0.0
4623,17.771761,42.70212,0.0
4624,17.771677,42.702098,0.0
4625,17.771596,42.702069,0.0
4626,17.77151,42.702049,0.0
4627,17.771426,42.702027,0.0
4628,17.771341,42.702004,0.0
4629,17.771259,42.701977,0.0
4630,17.771174,42.701957,0.0
4631,17.771089,42.701935,0.0
4632,17.771004,42.701913,0.0
4633,17.77092,42.70189,0.0
4634,17.770838,42.701864,0.0
4635,17.770752,42.701844,0.0
4636,17.770669,42.701819,0.0
4637,17.770585,42.701796,0.0
4638,17.770501,42.701771,0.0
4639,17.770418,42.701747,0.0
4640,17.770336,42.70172,0.0
4641,17.770254,42.701692,0.0
4642,17.770169,42.701675,0.0
4643,17.7701,42.701633,0.0
4644,17.77002,42.701602,0.0
4645,17.769939,42.701574,0.0
4646,17.769859,42.701544,0.0
4647,17.769778,42.701516,0.0
4648,17.769696,42.701488,0.0
4649,17.769616,42.701458,0.0
4650,17.769534,42.701431,0.0
4651,17.769455,42.7014,0.0
4652,17.769373,42.701373,0.0
4653,17.769292,42.701343,0.0
4654,17.769212,42.701314,0.0
4655,17.769131,42.701285,0.0
4656,17.769051,42.701255,0.0
4657,17.768969,42.701227,0.0
4658,17.768889,42.701198,0.0
4659,17.768807,42.70117,0.0
4660,17.768725,42.701143,0.0
4661,17.768643,42.701116,0.0
4662,17.76856,42.701091,0.0
4663,17.768477,42.701066,0.0
4664,17.768395,42.701039,0.0
4665,17.768311,42.701015,0.0
4666,17.768227,42.700992,0.0
4667,17.768145,42.700966,0.0
4668,17.768062,42.700939,0.0
4669,17.767979,42.700915,0.0
4670,17.767896,42.700889,0.0
4671,17.767812,42.700866,0.0
4672,17.76773,42.700839,0.0
4673,17.767646,42.700816,0.0
4674,17.767563,42.70079,0.0
4675,17.767479,42.700767,0.0
4676,17.767395,42.700744,0.0
4677,17.767311,42.700719,0.0
4678,17.767227,42.700696,0.0
4679,17.767143,42.700673,0.0
4680,17.767058,42.700652,0.0
4681,17.766972,42.700632,0.0
4682,17.766887,42.700611,0.0
4683,17.766801,42.700592,0.0
4684,17.766716,42.70057,0.0
4685,17.766632,42.700548,0.0
4686,17.766546,42.700528,0.0
4687,17.766462,42.700505,0.0
4688,17.766376,42.700486,0.0
4689,17.76629,42.700467,0.0
4690,17.766204,42.700449,0.0
4691,17.766117,42.700431,0.0
4692,17.76603,42.700414,0.0
4693,17.765942,42.700401,0.0
4694,17.765854,42.70039,0.0
4695,17.765765,42.70038,0.0
4696,17.765676,42.700372,0.0
4697,17.765586,42.700365,0.0
4698,17.765497,42.700358,0.0
4699,17.765408,42.70035,0.0
4700,17.765319,42.700342,0.0
4701,17.76523,42.700333,0.0
4702,17.765141,42.700323,0.0
4703,17.765052,42.700313,0.0
4704,17.764963,42.700302,0.0
4705,17.764875,42.700289,0.0
4706,17.764787,42.700277,0.0
4707,17.7647,42.70026,0.0
4708,17.764614,42.700243,0.0
4709,17.764527,42.700224,0.0
4710,17.764443,42.700202,0.0
4711,17.764357,42.700182,0.0
4712,17.764272,42.700161,0.0
4713,17.764186,42.700141,0.0
4714,17.764102,42.700117,0.0
4715,17.764018,42.700095,0.0
4716,17.763935,42.70007,0.0
4717,17.76385,42.700048,0.0
4718,17.763765,42.700026,0.0
4719,17.76368,42.700004,0.0
4720,17.763594,42.699985,0.0
4721,17.763508,42.699966,0.0
4722,17.763421,42.69995,0.0
4723,17.763334,42.699934,0.0
4724,17.763247,42.699919,0.0
4725,17.763158,42.699907,0.0
4726,17.763069,42.699898,0.0
4727,17.762981,42.699886,0.0
4728,17.762892,42.699878,0.0
4729,17.762803,42.69987,0.0
4730,17.762715,42.699857,0.0
4731,17.762627,42.699843,0.0
4732,17.762539,42.69983,0.0
4733,17.762451,42.699816,0.0
4734,17.762363,42.699803,0.0
4735,17.762276,42.699786,0.0
4736,17.762189,42.69977,0.0
4737,17.762104,42.69975,0.0
4738,17.762017,42.699732,0.0
4739,17.761931,42.699713,0.0
4740,17.761847,42.69969,0.0
4741,17.76176,42.699674,0.0
4742,17.761674,42.699656,0.0
4743,17.761587,42.699638,0.0
4744,17.761501,42.69962,0.0
4745,17.761413,42.699604,0.0
4746,17.761326,42.699588,0.0
4747,17.761239,42.699573,0.0
4748,17.761151,42.699559,0.0
4749,17.761065,42.699541,0.0
4750,17.760978,42.699525,0.0
4751,17.76089,42.69951,0.0
4752,17.760804,42.699492,0.0
4753,17.760717,42.699474,0.0
4754,17.76063,42.699458,0.0
4755,17.760542,42.699445,0.0
4756,17.760455,42.699427,0.0
4757,17.760367,42.699414,0.0
4758,17.760279,42.699401,0.0
4759,17.760191,42.699388,0.0
4760,17.760103,42.699374,0.0
4761,17.760017,42.699357,0.0
4762,17.759928,42.699346,0.0
4763,17.75984,42.699334,0.0
4764,17.759752,42.699321,0.0
4765,17.759663,42.69931,0.0
4766,17.759576,42.699293,0.0
4767,17.759489,42.699278,0.0
4768,17.7594,42.699269,0.0
4769,17.759313,42.699253,0.0
4770,17.759225,42.69924,0.0
4771,17.759137,42.699227,0.0
4772,17.759049,42.699215,0.0
4773,17.758961,42.699202,0.0
4774,17.758873,42.699188,0.0
4775,17.758785,42.699175,0.0
4776,17.758697,42.699162,0.0
4777,17.758609,42.699148,0.0
4778,17.758521,42.699134,0.0
4779,17.758434,42.699119,0.0
4780,17.758346,42.699106,0.0
4781,17.758258,42.699093,0.0
4782,17.758169,42.699081,0.0
4783,17.758081,42.699069,0.0
4784,17.757993,42.699055,0.0
4785,17.757905,42.699042,0.0
4786,17.757817,42.699029,0.0
4787,17.757729,42.699017,0.0
4788,17.75764,42.699006,0.0
4789,17.757551,42.698997,0.0
4790,17.757462,42.698992,0.0
4791,17.757372,42.698989,0.0
4792,17.757282,42.698988,0.0
4793,17.757193,42.698982,0.0
4794,17.757105,42.698969,0.0
4795,17.757016,42.698964,0.0
4796,17.756926,42.698958,0.0
4797,17.756837,42.69896,0.0
4798,17.756748,42.698955,0.0
4799,17.756658,42.698949,0.0
4800,17.756569,42.698945,0.0
4801,17.756479,42.69894,0.0
4802,17.75639,42.698933,0.0
4803,17.756301,42.698923,0.0
4804,17.756211,42.698919,0.0
4805,17.756122,42.698917,0.0
4806,17.756032,42.698911,0.0
4807,17.755944,42.698899,0.0
4808,17.755856,42.698889,0.0
4809,17.755766,42.698882,0.0
4810,17.755679,42.698867,0.0
4811,17.755592,42.698852,0.0
4812,17.755503,42.698845,0.0
4813,17.755417,42.698825,0.0
4814,17.755331,42.698809,0.0
4815,17.755244,42.698793,0.0
4816,17.755154,42.698786,0.0
4817,17.755069,42.698768,0.0
4818,17.754987,42.698741,0.0
4819,17.754902,42.69872,0.0
4820,17.754815,42.698703,0.0
4821,17.754729,42.698685,0.0
4822,17.75464,42.698677,0.0
4823,17.754551,42.698666,0.0
4824,17.754463,42.698653,0.0
4825,17.754377,42.698635,0.0
4826,17.754293,42.69861,0.0
4827,17.754211,42.698583,0.0
4828,17.754127,42.698561,0.0
4829,17.754042,42.69854,0.0
4830,17.75396,42.698513,0.0
4831,17.753877,42.698489,0.0
4832,17.753791,42.69847,0.0
4833,17.75371,42.698443,0.0
4834,17.753624,42.698422,0.0
4835,17.753538,42.698406,0.0
4836,17.75345,42.69839,0.0
4837,17.753363,42.698375,0.0
4838,17.753274,42.698364,0.0
4839,17.753185,42.698356,0.0
4840,17.753096,42.698349,0.0
4841,17.753006,42.698345,0.0
4842,17.752917,42.69834,0.0
4843,17.752827,42.698336,0.0
4844,17.752737,42.698332,0.0
4845,17.752648,42.698325,0.0
4846,17.752559,42.698317,0.0
4847,17.75247,42.69831,0.0
4848,17.752381,42.6983,0.0
4849,17.752292,42.69829,0.0
4850,17.752203,42.698279,0.0
4851,17.752115,42.698265,0.0
4852,17.752028,42.698251,0.0
4853,17.751939,42.69824,0.0
4854,17.75185,42.698233,0.0
4855,17.751761,42.698222,0.0
4856,17.751672,42.698213,0.0
4857,17.751584,42.6982,0.0
4858,17.751496,42.698189,0.0
4859,17.751408,42.698174,0.0
4860,17.75132,42.698161,0.0
4861,17.751233,42.698147,0.0
4862,17.751146,42.69813,0.0
4863,17.75106,42.698111,0.0
4864,17.750981,42.698079,0.0
4865,17.750905,42.698045,0.0
4866,17.750836,42.698002,0.0
4867,17.750766,42.697961,0.0
4868,17.750704,42.697913,0.0
4869,17.750652,42.697859,0.0
4870,17.750604,42.697803,0.0
4871,17.750557,42.697746,0.0
4872,17.75051,42.69769,0.0
4873,17.75046,42.697635,0.0
4874,17.750413,42.697578,0.0
4875,17.75037,42.69752,0.0
4876,17.750318,42.697466,0.0
4877,17.750265,42.697412,0.0
4878,17.750212,42.697359,0.0
4879,17.750152,42.69731,0.0
4880,17.7501,42.697257,0.0
4881,17.750039,42.697208,0.0
4882,17.749978,42.69716,0.0
4883,17.749927,42.697106,0.0
4884,17.749867,42.697056,0.0
4885,17.749808,42.697006,0.0
4886,17.74975,42.696956,0.0
4887,17.749692,42.696905,0.0
4888,17.749634,42.696854,0.0
4889,17.749564,42.69683,0.0
4890,17.749476,42.696844,0.0
4891,17.749389,42.696859,0.0
4892,17.749299,42.696854,0.0
4893,17.74921,42.696846,0.0
4894,17.749121,42.696838,0.0
4895,17.749033,42.696826,0.0
4896,17.74895,42.696801,0.0
4897,17.748861,42.696804,0.0
4898,17.748774,42.696818,0.0
4899,17.748687,42.696835,0.0
4900,17.7486,42.696852,0.0
4901,17.748513,42.696867,0.0
4902,17.748424,42.696863,0.0
4903,17.748336,42.696852,0.0
4904,17.748247,42.696842,0.0
4905,17.748203,42.696785,14.717583
4906,17.74816,42.696727,22.033506
4907,17.748103,42.696676,22.033506
4908,17.748045,42.696625,22.033506
4909,17.747988,42.696574,22.033506
4910,17.747929,42.696524,40.484394
4911,17.747864,42.696478,45.87571
4912,17.7478,42.696432,45.87571
4913,17.747733,42.696387,45.87571
4914,17.747666,42.696344,45.87571
4915,17.747599,42.6963,46.56656
4916,17.747542,42.696249,65.78191
4917,17.747486,42.696197,65.78191
4918,17.747431,42.696144,65.78191
4919,17.747376,42.696092,65.78191
4920,17.747298,42.696072,65.06054
4921,17.747213,42.696079,65.06054
4922,17.747142,42.696119,65.06054
4923,17.747076,42.696163,62.020706
4924,17.747038,42.696223,62.020706
4925,17.747002,42.696284,45.44342
4926,17.746966,42.696345,45.44342
4927,17.746931,42.696405,45.44342
4928,17.746889,42.696464,45.44342
4929,17.746837,42.696518,45.44342
4930,17.746777,42.696567,24.837463
4931,17.746702,42.696601,24.837463
4932,17.746613,42.696594,24.837463
4933,17.746524,42.696584,22.954464
4934,17.746441,42.69656,22.954464
4935,17.746358,42.696535,22.954464
4936,17.746274,42.69651,37.318817
4937,17.74619,42.696486,34.106453
4938,17.746104,42.696471,34.106453
4939,17.746014,42.696468,34.106453
4940,17.745927,42.696482,30.570469
4941,17.745841,42.6965,30.570469
4942,17.745756,42.696523,30.570469
4943,17.745678,42.696554,18.04561
4944,17.745605,42.696594,18.04561
4945,17.745533,42.696633,18.04561
4946,17.74547,42.69668,18.04561
4947,17.745414,42.696731,19.958044
4948,17.745362,42.696785,19.958044
4949,17.745312,42.69684,5.26045
4950,17.745262,42.696896,5.26045
4951,17.745212,42.696951,5.26045
4952,17.745159,42.697004,5.26045
4953,17.745107,42.697058,6.14707
4954,17.745056,42.697113,0.0
4955,17.745013,42.697171,0.0
4956,17.744974,42.69723,0.0
4957,17.744941,42.697292,0.0
4958,17.744911,42.697354,0.0
4959,17.744892,42.697419,0.0
4960,17.744877,42.697484,0.0
4961,17.744875,42.69755,0.0
4962,17.744875,42.697617,0.0
4963,17.744883,42.697683,0.0
4964,17.744891,42.697749,0.0
4965,17.744901,42.697814,0.0
4966,17.744912,42.69788,0.0
4967,17.744923,42.697946,0.0
4968,17.744935,42.698012,0.0
4969,17.744947,42.698077,0.0
4970,17.744959,42.698143,0.0
4971,17.744969,42.698209,0.0
4972,17.744979,42.698275,0.0
4973,17.744985,42.698341,0.0
4974,17.744988,42.698407,0.0
4975,17.744992,42.698473,0.0
4976,17.744993,42.698539,0.0
4977,17.744991,42.698606,0.0
4978,17.74499,42.698672,0.0
4979,17.744987,42.698738,0.0
4980,17.744984,42.698804,0.0
4981,17.744981,42.698871,0.0
4982,17.74498,42.698937,0.0
4983,17.74498,42.699003,0.0
4984,17.74498,42.699069,0.0
4985,17.74498,42.699136,0.0
4986,17.744978,42.699202,0.0
4987,17.744976,42.699268,0.0
4988,17.744973,42.699334,0.0
4989,17.744971,42.699401,0.0
4990,17.744966,42.699467,0.0
4991,17.74496,42.699533,0.0
4992,17.744954,42.699599,0.0
4993,17.744936,42.699664,0.0
4994,17.744917,42.699729,0.0
4995,17.744889,42.699791,0.0
4996,17.744855,42.699853,1.5099695
4997,17.744819,42.699913,2.189608
4998,17.74478,42.699973,2.189608
4999,17.74474,42.700032,2.189608
5000,17.744701,42.700092,2.189608
5001,17.744669,42.700154,4.3535385
5002,17.744635,42.700215,4.3535385
5003,17.744593,42.700274,4.3535385
5004,17.744546,42.70033,3.2652657
5005,17.744496,42.700385,3.2652657
5006,17.744446,42.700431,0.0
5007,17.744364,42.700439,0.0
5008,17.744287,42.700472,0.0
5009,17.744226,42.70052,0.0
5010,17.744165,42.700569,0.0
5011,17.744094,42.70061,0.0
5012,17.744023,42.700651,0.0
5013,17.743942,42.700679,0.0
5014,17.743856,42.700691,0.0
5015,17.743767,42.70069,0.0
5016,17.743677,42.700689,0.0
5017,17.743587,42.700685,0.0
5018,17.743497,42.700681,0.0
5019,17.743408,42.700678,2.63783
5020,17.743318,42.700676,2.63783
5021,17.743228,42.700674,2.63783
5022,17.743138,42.700672,10.108364
5023,17.743049,42.700671,10.108364
5024,17.742959,42.700667,10.108364
5025,17.742869,42.700663,21.365664
5026,17.74278,42.700663,21.365664
5027,17.742691,42.700674,21.365664
5028,17.742609,42.700697,29.749321
5029,17.742534,42.700734,29.749321
5030,17.742468,42.700778,29.749321
5031,17.742401,42.700822,29.749321
5032,17.742329,42.700862,43.467155
5033,17.742255,42.700899,43.467155
5034,17.742181,42.700937,43.467155
5035,17.742098,42.700959,43.467155
5036,17.74201,42.700973,49.8083
5037,17.741924,42.700991,49.8083
5038,17.741839,42.701012,49.8083
5039,17.741754,42.701034,46.958122
5040,17.741671,42.701058,46.958122
5041,17.741591,42.701089,46.958122
5042,17.741512,42.70112,39.936905
5043,17.741436,42.701156,39.936905
5044,17.741361,42.701193,39.936905
5045,17.741289,42.701232,39.936905
5046,17.741217,42.701272,27.817013
5047,17.741145,42.701311,27.817013
5048,17.741073,42.701351,27.817013
5049,17.741011,42.701399,27.817013
5050,17.740949,42.701447,27.107693
5051,17.740897,42.7015,27.107693
5052,17.740855,42.701559,31.440487
5053,17.740815,42.701618,31.440487
5054,17.740788,42.701681,31.440487
5055,17.740762,42.701744,31.440487
5056,17.740734,42.701807,33.11102
5057,17.740685,42.701863,41.554317
5058,17.740613,42.701901,41.554317
5059,17.740538,42.701938,41.554317
5060,17.740454,42.70196,41.554317
5061,17.740366,42.701974,48.818897
5062,17.740278,42.701986,48.818897
5063,17.740191,42.701998,48.818897
5064,17.740128,42.702039,52.31045
5065,17.740107,42.702102,51.503548
5066,17.740113,42.702168,51.503548
5067,17.740132,42.702232,51.503548
5068,17.740147,42.702298,51.3515
5069,17.740151,42.702364,48.590435
5070,17.740155,42.70243,48.590435
5071,17.740155,42.702496,48.590435
5072,17.740153,42.702562,48.590435
5073,17.740151,42.702629,48.590435
5074,17.740149,42.702695,45.541775
5075,17.740149,42.702761,45.541775
5076,17.740148,42.702827,45.541775
5077,17.740153,42.702894,45.541775
5078,17.740159,42.70296,32.845856
5079,17.740166,42.703026,32.845856
5080,17.740172,42.703092,32.845856
5081,17.740178,42.703158,32.845856
5082,17.740183,42.703224,22.272377
5083,17.740187,42.70329,22.272377
5084,17.740192,42.703356,22.272377
5085,17.740199,42.703423,22.272377
5086,17.740207,42.703489,17.845274
5087,17.740215,42.703554,17.845274
5088,17.74023,42.70362,17.845274
5089,17.740245,42.703685,17.845274
5090,17.740265,42.70375,17.845274
5091,17.740285,42.703814,14.808328
5092,17.740308,42.703878,14.808328
5093,17.740334,42.703942,14.808328
5094,17.740361,42.704005,14.808328
5095,17.74039,42.704068,17.129759
5096,17.74042,42.70413,16.217632
5097,17.740451,42.704192,16.217632
5098,17.740482,42.704254,16.217632
5099,17.740512,42.704317,17.956081
5100,17.740542,42.704379,17.956081
5101,17.740576,42.704441,17.956081
5102,17.740616,42.7045,17.956081
5103,17.740668,42.704554,17.956081
5104,17.740722,42.704606,26.073496
5105,17.740787,42.704652,26.073496
5106,17.740857,42.704693,26.073496
5107,17.740928,42.704734,26.073496
5108,17.740998,42.704775,23.124027
5109,17.74107,42.704814,23.124027
5110,17.741144,42.704852,23.124027
5111,17.741217,42.704891,27.649452
5112,17.741287,42.704933,25.701923
5113,17.741356,42.704975,25.701923
5114,17.741422,42.70502,25.701923
5115,17.741489,42.705064,25.701923
5116,17.741558,42.705106,21.081863
5117,17.741628,42.705148,23.728771
5118,17.741686,42.705198,23.728771
5119,17.741739,42.705252,23.728771
5120,17.741775,42.705311,23.728771
5121,17.741798,42.705375,23.728771
5122,17.741808,42.705441,15.055891
5123,17.741796,42.705504,20.18592
5124,17.741744,42.705558,20.18592
5125,17.741675,42.705599,20.18592
5126,17.741598,42.705632,20.18592
5127,17.741513,42.705654,26.09431
5128,17.741428,42.705676,26.09431
5129,17.741346,42.705702,23.224571
5130,17.741266,42.705733,23.224571
5131,17.74119,42.705767,28.6245
5132,17.741123,42.705811,28.6245
5133,17.741066,42.705862,28.6245
5134,17.741017,42.705917,28.6245
5135,17.740978,42.705977,33.31274
5136,17.740943,42.706038,34.680283
5137,17.740907,42.706098,34.680283
5138,17.740866,42.706157,34.680283
5139,17.740825,42.706216,34.680283
5140,17.740784,42.706275,43.242825
5141,17.740739,42.706333,43.242825
5142,17.740691,42.706388,46.476685
5143,17.740642,42.706444,46.476685
5144,17.740594,42.7065,46.476685
5145,17.740539,42.706552,48.522877
5146,17.740481,42.706603,48.522877
5147,17.740423,42.706653,48.522877
5148,17.740356,42.706697,54.501072
5149,17.740284,42.706737,54.501072
5150,17.740206,42.706768,54.501072
5151,17.740124,42.706796,59.799946
